---------------
WORDS: sport three terms 

and RESULT ITEMS:
SCORE: 7.468483 | ITEM NUMBER 354 | ITEM ID: 1209522
SCORE: 7.468483 | ITEM NUMBER 355 | ITEM ID: 1213786
SCORE: 7.468483 | ITEM NUMBER 356 | ITEM ID: 311953
SCORE: 7.468483 | ITEM NUMBER 357 | ITEM ID: 253588
SCORE: 7.468483 | ITEM NUMBER 358 | ITEM ID: 1726801
SCORE: 7.468483 | ITEM NUMBER 359 | ITEM ID: 1727756
SCORE: 7.468483 | ITEM NUMBER 360 | ITEM ID: 1730074
SCORE: 7.468483 | ITEM NUMBER 361 | ITEM ID: 1718001
SCORE: 7.468483 | ITEM NUMBER 362 | ITEM ID: 1633949
SCORE: 7.468483 | ITEM NUMBER 363 | ITEM ID: 1665494
SCORE: 7.468483 | ITEM NUMBER 364 | ITEM ID: 1219630
SCORE: 7.468483 | ITEM NUMBER 365 | ITEM ID: 1258718
SCORE: 7.468483 | ITEM NUMBER 366 | ITEM ID: 1536098
SCORE: 7.468483 | ITEM NUMBER 367 | ITEM ID: 1537987
SCORE: 7.468483 | ITEM NUMBER 368 | ITEM ID: 1835734
SCORE: 7.468483 | ITEM NUMBER 369 | ITEM ID: 2309764
SCORE: 7.468483 | ITEM NUMBER 370 | ITEM ID: 2035797
SCORE: 7.468483 | ITEM NUMBER 371 | ITEM ID: 2171980
SCORE: 7.468483 | ITEM NUMBER 372 | ITEM ID: 2158078
SCORE: 7.468483 | ITEM NUMBER 373 | ITEM ID: 2409753
SCORE: 7.468483 | ITEM NUMBER 374 | ITEM ID: 2449702
SCORE: 7.468483 | ITEM NUMBER 375 | ITEM ID: 2686568
SCORE: 7.468483 | ITEM NUMBER 376 | ITEM ID: 1909810
SCORE: 7.468483 | ITEM NUMBER 377 | ITEM ID: 1962517
SCORE: 7.468483 | ITEM NUMBER 378 | ITEM ID: 2829210
SCORE: 7.468483 | ITEM NUMBER 379 | ITEM ID: 4871309
SCORE: 7.468483 | ITEM NUMBER 380 | ITEM ID: 5669178
SCORE: 7.458129 | ITEM NUMBER 381 | ITEM ID: 662630
SCORE: 7.458129 | ITEM NUMBER 382 | ITEM ID: 891858
SCORE: 7.458129 | ITEM NUMBER 383 | ITEM ID: 826031
SCORE: 7.458129 | ITEM NUMBER 384 | ITEM ID: 1276549
SCORE: 7.458129 | ITEM NUMBER 385 | ITEM ID: 1184198
SCORE: 7.458129 | ITEM NUMBER 386 | ITEM ID: 1103120
SCORE: 7.458129 | ITEM NUMBER 387 | ITEM ID: 1113345
SCORE: 7.458129 | ITEM NUMBER 388 | ITEM ID: 976388
SCORE: 7.458129 | ITEM NUMBER 389 | ITEM ID: 974695
SCORE: 7.458129 | ITEM NUMBER 390 | ITEM ID: 1123559
SCORE: 7.458129 | ITEM NUMBER 391 | ITEM ID: 1078283
SCORE: 7.458129 | ITEM NUMBER 392 | ITEM ID: 209338
SCORE: 7.458129 | ITEM NUMBER 393 | ITEM ID: 347441
SCORE: 7.458129 | ITEM NUMBER 394 | ITEM ID: 318980
SCORE: 7.458129 | ITEM NUMBER 395 | ITEM ID: 1625783
SCORE: 7.458129 | ITEM NUMBER 396 | ITEM ID: 1666002
SCORE: 7.458129 | ITEM NUMBER 397 | ITEM ID: 1571166
SCORE: 7.458129 | ITEM NUMBER 398 | ITEM ID: 1487690
SCORE: 7.458129 | ITEM NUMBER 399 | ITEM ID: 1419022
SCORE: 7.458129 | ITEM NUMBER 400 | ITEM ID: 1849953
SCORE: 7.458129 | ITEM NUMBER 401 | ITEM ID: 42262
SCORE: 7.458129 | ITEM NUMBER 402 | ITEM ID: 2744425
SCORE: 7.458129 | ITEM NUMBER 403 | ITEM ID: 2447573
SCORE: 7.458129 | ITEM NUMBER 404 | ITEM ID: 2423077
SCORE: 7.458129 | ITEM NUMBER 405 | ITEM ID: 2331143
SCORE: 7.458129 | ITEM NUMBER 406 | ITEM ID: 4150738
SCORE: 7.458129 | ITEM NUMBER 407 | ITEM ID: 2938482
SCORE: 7.458129 | ITEM NUMBER 408 | ITEM ID: 2464733
SCORE: 7.458129 | ITEM NUMBER 409 | ITEM ID: 2466799
SCORE: 7.458129 | ITEM NUMBER 410 | ITEM ID: 5841675
SCORE: 7.446554 | ITEM NUMBER 411 | ITEM ID: 2027253
SCORE: 7.446554 | ITEM NUMBER 412 | ITEM ID: 2310438
SCORE: 7.434501 | ITEM NUMBER 413 | ITEM ID: 1618818
SCORE: 7.406477 | ITEM NUMBER 414 | ITEM ID: 5980534
SCORE: 7.314583 | ITEM NUMBER 415 | ITEM ID: 346858
SCORE: 7.314583 | ITEM NUMBER 416 | ITEM ID: 2314171
SCORE: 7.304066 | ITEM NUMBER 417 | ITEM ID: 1122630
SCORE: 7.293973 | ITEM NUMBER 418 | ITEM ID: 2318069
SCORE: 7.061024 | ITEM NUMBER 419 | ITEM ID: 2417545
SCORE: 7.053015 | ITEM NUMBER 420 | ITEM ID: 1894578
SCORE: 7.044321 | ITEM NUMBER 421 | ITEM ID: 2021159
SCORE: 7.044321 | ITEM NUMBER 422 | ITEM ID: 2358955
SCORE: 7.042720 | ITEM NUMBER 423 | ITEM ID: 1624932
SCORE: 7.031749 | ITEM NUMBER 424 | ITEM ID: 595723
SCORE: 7.031749 | ITEM NUMBER 425 | ITEM ID: 708023
SCORE: 7.031749 | ITEM NUMBER 426 | ITEM ID: 1102826
SCORE: 7.031749 | ITEM NUMBER 427 | ITEM ID: 2042519
SCORE: 7.031749 | ITEM NUMBER 428 | ITEM ID: 3307871
SCORE: 7.031749 | ITEM NUMBER 429 | ITEM ID: 3178659
SCORE: 7.021577 | ITEM NUMBER 430 | ITEM ID: 630207
SCORE: 7.021577 | ITEM NUMBER 431 | ITEM ID: 1227779
SCORE: 7.021577 | ITEM NUMBER 432 | ITEM ID: 408527
SCORE: 7.021577 | ITEM NUMBER 433 | ITEM ID: 1851369
SCORE: 7.021577 | ITEM NUMBER 434 | ITEM ID: 2458230
SCORE: 7.021577 | ITEM NUMBER 435 | ITEM ID: 2450121
SCORE: 6.961129 | ITEM NUMBER 436 | ITEM ID: 703974
SCORE: 6.916681 | ITEM NUMBER 437 | ITEM ID: 781405
SCORE: 6.897905 | ITEM NUMBER 438 | ITEM ID: 2394223
SCORE: 6.751729 | ITEM NUMBER 439 | ITEM ID: 3290253
SCORE: 6.741463 | ITEM NUMBER 440 | ITEM ID: 348404
SCORE: 6.715060 | ITEM NUMBER 441 | ITEM ID: 2320451
SCORE: 6.571730 | ITEM NUMBER 442 | ITEM ID: 1932938
SCORE: 6.532612 | ITEM NUMBER 443 | ITEM ID: 1245790
SCORE: 6.489869 | ITEM NUMBER 444 | ITEM ID: 1671971
SCORE: 6.400081 | ITEM NUMBER 445 | ITEM ID: 646405
SCORE: 6.400081 | ITEM NUMBER 446 | ITEM ID: 452813
SCORE: 6.400081 | ITEM NUMBER 447 | ITEM ID: 1279503
SCORE: 6.400081 | ITEM NUMBER 448 | ITEM ID: 1270049
SCORE: 6.400081 | ITEM NUMBER 449 | ITEM ID: 1237304
SCORE: 6.400081 | ITEM NUMBER 450 | ITEM ID: 1126750
SCORE: 6.400081 | ITEM NUMBER 451 | ITEM ID: 1078094
SCORE: 6.400081 | ITEM NUMBER 452 | ITEM ID: 408752
SCORE: 6.400081 | ITEM NUMBER 453 | ITEM ID: 1818235
SCORE: 6.400081 | ITEM NUMBER 454 | ITEM ID: 1705151
SCORE: 6.400081 | ITEM NUMBER 455 | ITEM ID: 2029748
SCORE: 6.400081 | ITEM NUMBER 456 | ITEM ID: 2366249
SCORE: 6.400081 | ITEM NUMBER 457 | ITEM ID: 2281868
SCORE: 6.400081 | ITEM NUMBER 458 | ITEM ID: 2018639
SCORE: 6.400081 | ITEM NUMBER 459 | ITEM ID: 2388291
SCORE: 6.400081 | ITEM NUMBER 460 | ITEM ID: 2153948
SCORE: 6.400081 | ITEM NUMBER 461 | ITEM ID: 2331381
SCORE: 6.390842 | ITEM NUMBER 462 | ITEM ID: 421515
SCORE: 6.390842 | ITEM NUMBER 463 | ITEM ID: 489156
SCORE: 6.390842 | ITEM NUMBER 464 | ITEM ID: 522684
SCORE: 6.390842 | ITEM NUMBER 465 | ITEM ID: 1320654
SCORE: 6.390842 | ITEM NUMBER 466 | ITEM ID: 350073
SCORE: 6.390842 | ITEM NUMBER 467 | ITEM ID: 320965
SCORE: 6.390842 | ITEM NUMBER 468 | ITEM ID: 300774
SCORE: 6.390842 | ITEM NUMBER 469 | ITEM ID: 369509
SCORE: 6.390842 | ITEM NUMBER 470 | ITEM ID: 102704
SCORE: 6.390842 | ITEM NUMBER 471 | ITEM ID: 1849069
SCORE: 6.390842 | ITEM NUMBER 472 | ITEM ID: 2171660
SCORE: 6.390842 | ITEM NUMBER 473 | ITEM ID: 2168353
SCORE: 6.390842 | ITEM NUMBER 474 | ITEM ID: 2338428
SCORE: 6.390842 | ITEM NUMBER 475 | ITEM ID: 5630503
SCORE: 6.381916 | ITEM NUMBER 476 | ITEM ID: 595763
SCORE: 6.381916 | ITEM NUMBER 477 | ITEM ID: 513275
SCORE: 6.381916 | ITEM NUMBER 478 | ITEM ID: 695373
SCORE: 6.381916 | ITEM NUMBER 479 | ITEM ID: 1263069
SCORE: 6.381916 | ITEM NUMBER 480 | ITEM ID: 1337441
SCORE: 6.381916 | ITEM NUMBER 481 | ITEM ID: 1258259
SCORE: 6.381916 | ITEM NUMBER 482 | ITEM ID: 1064454
SCORE: 6.381916 | ITEM NUMBER 483 | ITEM ID: 1099021
SCORE: 6.381916 | ITEM NUMBER 484 | ITEM ID: 977044
SCORE: 6.381916 | ITEM NUMBER 485 | ITEM ID: 946467
SCORE: 6.381916 | ITEM NUMBER 486 | ITEM ID: 337907
SCORE: 6.381916 | ITEM NUMBER 487 | ITEM ID: 1643778
SCORE: 6.381916 | ITEM NUMBER 488 | ITEM ID: 1513491
SCORE: 6.381916 | ITEM NUMBER 489 | ITEM ID: 119349
SCORE: 6.381916 | ITEM NUMBER 490 | ITEM ID: 54334
SCORE: 6.381916 | ITEM NUMBER 491 | ITEM ID: 4642
SCORE: 6.381916 | ITEM NUMBER 492 | ITEM ID: 2007562
SCORE: 6.381916 | ITEM NUMBER 493 | ITEM ID: 2174678
SCORE: 6.381916 | ITEM NUMBER 494 | ITEM ID: 2167674
SCORE: 6.381916 | ITEM NUMBER 495 | ITEM ID: 2410860
SCORE: 6.381916 | ITEM NUMBER 496 | ITEM ID: 2465384
SCORE: 6.326275 | ITEM NUMBER 497 | ITEM ID: 497482
SCORE: 6.318427 | ITEM NUMBER 498 | ITEM ID: 2450177
SCORE: 6.310253 | ITEM NUMBER 499 | ITEM ID: 1064372
SCORE: 6.310253 | ITEM NUMBER 500 | ITEM ID: 358893
SCORE: 6.310253 | ITEM NUMBER 501 | ITEM ID: 263105
SCORE: 6.310253 | ITEM NUMBER 502 | ITEM ID: 2160615
SCORE: 6.310253 | ITEM NUMBER 503 | ITEM ID: 2317408
SCORE: 6.310253 | ITEM NUMBER 504 | ITEM ID: 1932792
SCORE: 6.310253 | ITEM NUMBER 505 | ITEM ID: 2451291
SCORE: 6.167993 | ITEM NUMBER 506 | ITEM ID: 2454753
SCORE: 6.160697 | ITEM NUMBER 507 | ITEM ID: 314598
SCORE: 6.160697 | ITEM NUMBER 508 | ITEM ID: 2465341
SCORE: 6.153994 | ITEM NUMBER 509 | ITEM ID: 2446496
SCORE: 5.846782 | ITEM NUMBER 510 | ITEM ID: 1245828
SCORE: 5.817277 | ITEM NUMBER 511 | ITEM ID: 2389081
SCORE: 5.817277 | ITEM NUMBER 512 | ITEM ID: 1779459
SCORE: 5.808759 | ITEM NUMBER 513 | ITEM ID: 1279494
SCORE: 5.808759 | ITEM NUMBER 514 | ITEM ID: 1930861
SCORE: 5.808759 | ITEM NUMBER 515 | ITEM ID: 1966607
SCORE: 5.808759 | ITEM NUMBER 516 | ITEM ID: 2279668
SCORE: 5.236059 | ITEM NUMBER 517 | ITEM ID: 1267194
SCORE: 5.236059 | ITEM NUMBER 518 | ITEM ID: 1201776
SCORE: 5.236059 | ITEM NUMBER 519 | ITEM ID: 350478
SCORE: 5.236059 | ITEM NUMBER 520 | ITEM ID: 314485
SCORE: 5.236059 | ITEM NUMBER 521 | ITEM ID: 1409720
SCORE: 5.236059 | ITEM NUMBER 522 | ITEM ID: 1463570
SCORE: 5.236059 | ITEM NUMBER 523 | ITEM ID: 76409
SCORE: 5.236059 | ITEM NUMBER 524 | ITEM ID: 2300527
SCORE: 5.236059 | ITEM NUMBER 525 | ITEM ID: 2088396
SCORE: 5.236059 | ITEM NUMBER 526 | ITEM ID: 2451369
SCORE: 5.228470 | ITEM NUMBER 527 | ITEM ID: 576011
SCORE: 5.228470 | ITEM NUMBER 528 | ITEM ID: 908372
SCORE: 5.228470 | ITEM NUMBER 529 | ITEM ID: 351248
SCORE: 5.228470 | ITEM NUMBER 530 | ITEM ID: 2411586
SCORE: 5.228470 | ITEM NUMBER 531 | ITEM ID: 2418229
SCORE: 5.228470 | ITEM NUMBER 532 | ITEM ID: 2316269
SCORE: 5.228470 | ITEM NUMBER 533 | ITEM ID: 4247763
SCORE: 5.221107 | ITEM NUMBER 534 | ITEM ID: 749798
SCORE: 5.221107 | ITEM NUMBER 535 | ITEM ID: 352181
SCORE: 5.221107 | ITEM NUMBER 536 | ITEM ID: 2316452
SCORE: 5.221107 | ITEM NUMBER 537 | ITEM ID: 2025715
SCORE: 5.221107 | ITEM NUMBER 538 | ITEM ID: 2319471
SCORE: 5.221107 | ITEM NUMBER 539 | ITEM ID: 2413416
SCORE: 5.221107 | ITEM NUMBER 540 | ITEM ID: 2465583
SCORE: 4.964709 | ITEM NUMBER 541 | ITEM ID: 781653
SCORE: 4.964709 | ITEM NUMBER 542 | ITEM ID: 736112
SCORE: 4.958618 | ITEM NUMBER 543 | ITEM ID: 2033912
SCORE: 4.952194 | ITEM NUMBER 544 | ITEM ID: 2447270
SCORE: 4.337102 | ITEM NUMBER 545 | ITEM ID: 2666036
SCORE: 4.137444 | ITEM NUMBER 546 | ITEM ID: 1083250
SCORE: 4.022680 | ITEM NUMBER 547 | ITEM ID: 2396984
SCORE: 4.016824 | ITEM NUMBER 548 | ITEM ID: 329352
SCORE: 4.016824 | ITEM NUMBER 549 | ITEM ID: 62743
SCORE: 4.016824 | ITEM NUMBER 550 | ITEM ID: 2171569
SCORE: 4.011121 | ITEM NUMBER 551 | ITEM ID: 4622541
SCORE: 3.538508 | ITEM NUMBER 552 | ITEM ID: 2512690
SCORE: 3.210504 | ITEM NUMBER 553 | ITEM ID: 2552462
SCORE: 2.815638 | ITEM NUMBER 554 | ITEM ID: 2478251
SCORE: 2.811608 | ITEM NUMBER 555 | ITEM ID: 2477212
---------------
---------------
WORDS: every suggested foot 

and RESULT ITEMS:
---------------
---------------
WORDS: method diamonds position 

and RESULT ITEMS:
SCORE: 11.586367 | ITEM NUMBER 1 | ITEM ID: 1226763
---------------
---------------
WORDS: sampling formation meat 

and RESULT ITEMS:
SCORE: 16.512360 | ITEM NUMBER 1 | ITEM ID: 128469
SCORE: 14.411036 | ITEM NUMBER 2 | ITEM ID: 2016655
SCORE: 14.295595 | ITEM NUMBER 3 | ITEM ID: 1447352
SCORE: 10.302822 | ITEM NUMBER 4 | ITEM ID: 210942
SCORE: 9.094929 | ITEM NUMBER 5 | ITEM ID: 2309232
SCORE: 9.074357 | ITEM NUMBER 6 | ITEM ID: 686956
SCORE: 4.006849 | ITEM NUMBER 7 | ITEM ID: 2558358
---------------
---------------
WORDS: initiator minor method 

and RESULT ITEMS:
SCORE: 10.884068 | ITEM NUMBER 1 | ITEM ID: 1361152
---------------
---------------
WORDS: phaeozem work aromatic 

and RESULT ITEMS:
---------------
---------------
WORDS: impact density induce 

and RESULT ITEMS:
SCORE: 15.214925 | ITEM NUMBER 1 | ITEM ID: 4906636
SCORE: 13.380692 | ITEM NUMBER 2 | ITEM ID: 1851241
SCORE: 13.104539 | ITEM NUMBER 3 | ITEM ID: 5775151
SCORE: 12.522037 | ITEM NUMBER 4 | ITEM ID: 2108046
SCORE: 12.520340 | ITEM NUMBER 5 | ITEM ID: 3926261
SCORE: 12.475727 | ITEM NUMBER 6 | ITEM ID: 1102711
SCORE: 11.431334 | ITEM NUMBER 7 | ITEM ID: 4472298
SCORE: 11.414288 | ITEM NUMBER 8 | ITEM ID: 1159263
SCORE: 11.343618 | ITEM NUMBER 9 | ITEM ID: 1204405
SCORE: 11.343618 | ITEM NUMBER 10 | ITEM ID: 2730580
SCORE: 11.317759 | ITEM NUMBER 11 | ITEM ID: 1040858
SCORE: 11.105978 | ITEM NUMBER 12 | ITEM ID: 1230873
SCORE: 11.105978 | ITEM NUMBER 13 | ITEM ID: 1358737
SCORE: 10.970587 | ITEM NUMBER 14 | ITEM ID: 5657361
SCORE: 10.952404 | ITEM NUMBER 15 | ITEM ID: 464327
SCORE: 10.952404 | ITEM NUMBER 16 | ITEM ID: 2970582
SCORE: 10.729653 | ITEM NUMBER 17 | ITEM ID: 2413172
SCORE: 10.618088 | ITEM NUMBER 18 | ITEM ID: 2142037
SCORE: 10.358304 | ITEM NUMBER 19 | ITEM ID: 2470595
SCORE: 10.273226 | ITEM NUMBER 20 | ITEM ID: 1996218
SCORE: 10.254557 | ITEM NUMBER 21 | ITEM ID: 1491991
SCORE: 10.254557 | ITEM NUMBER 22 | ITEM ID: 1882336
SCORE: 10.254557 | ITEM NUMBER 23 | ITEM ID: 2498712
SCORE: 10.253308 | ITEM NUMBER 24 | ITEM ID: 1930816
SCORE: 10.253308 | ITEM NUMBER 25 | ITEM ID: 1952827
SCORE: 10.253308 | ITEM NUMBER 26 | ITEM ID: 2760621
SCORE: 10.253308 | ITEM NUMBER 27 | ITEM ID: 2341997
SCORE: 10.253308 | ITEM NUMBER 28 | ITEM ID: 4280494
SCORE: 10.118485 | ITEM NUMBER 29 | ITEM ID: 4475994
SCORE: 9.515625 | ITEM NUMBER 30 | ITEM ID: 4538005
SCORE: 9.094015 | ITEM NUMBER 31 | ITEM ID: 1160035
SCORE: 9.094015 | ITEM NUMBER 32 | ITEM ID: 2202792
SCORE: 9.094015 | ITEM NUMBER 33 | ITEM ID: 3481412
SCORE: 9.094015 | ITEM NUMBER 34 | ITEM ID: 3341972
SCORE: 9.094015 | ITEM NUMBER 35 | ITEM ID: 4377075
SCORE: 9.073534 | ITEM NUMBER 36 | ITEM ID: 1351739
SCORE: 9.073534 | ITEM NUMBER 37 | ITEM ID: 3450513
SCORE: 9.073534 | ITEM NUMBER 38 | ITEM ID: 3297491
SCORE: 9.073534 | ITEM NUMBER 39 | ITEM ID: 4077099
SCORE: 9.073534 | ITEM NUMBER 40 | ITEM ID: 4071844
SCORE: 9.073534 | ITEM NUMBER 41 | ITEM ID: 2081752
SCORE: 9.071119 | ITEM NUMBER 42 | ITEM ID: 797186
SCORE: 9.071119 | ITEM NUMBER 43 | ITEM ID: 30614
SCORE: 9.071119 | ITEM NUMBER 44 | ITEM ID: 1772576
SCORE: 8.971960 | ITEM NUMBER 45 | ITEM ID: 283874
SCORE: 8.893793 | ITEM NUMBER 46 | ITEM ID: 5352922
SCORE: 8.892789 | ITEM NUMBER 47 | ITEM ID: 1266121
SCORE: 8.089095 | ITEM NUMBER 48 | ITEM ID: 2082883
SCORE: 7.781743 | ITEM NUMBER 49 | ITEM ID: 2352825
SCORE: 7.762232 | ITEM NUMBER 50 | ITEM ID: 1631577
SCORE: 7.461819 | ITEM NUMBER 51 | ITEM ID: 4687349
SCORE: 7.389842 | ITEM NUMBER 52 | ITEM ID: 2419350
SCORE: 7.326596 | ITEM NUMBER 53 | ITEM ID: 670616
SCORE: 6.737446 | ITEM NUMBER 54 | ITEM ID: 2790081
SCORE: 6.541201 | ITEM NUMBER 55 | ITEM ID: 2497564
SCORE: 6.366319 | ITEM NUMBER 56 | ITEM ID: 1704129
SCORE: 6.352194 | ITEM NUMBER 57 | ITEM ID: 290309
SCORE: 6.352194 | ITEM NUMBER 58 | ITEM ID: 2359252
SCORE: 6.352194 | ITEM NUMBER 59 | ITEM ID: 2395911
SCORE: 6.352194 | ITEM NUMBER 60 | ITEM ID: 2460912
SCORE: 6.350429 | ITEM NUMBER 61 | ITEM ID: 2313946
SCORE: 5.850668 | ITEM NUMBER 62 | ITEM ID: 5986646
SCORE: 5.839093 | ITEM NUMBER 63 | ITEM ID: 1578840
SCORE: 5.839093 | ITEM NUMBER 64 | ITEM ID: 5909735
SCORE: 3.420830 | ITEM NUMBER 65 | ITEM ID: 2665904
---------------
---------------
WORDS: showed cultures catalyst 

and RESULT ITEMS:
SCORE: 15.704073 | ITEM NUMBER 1 | ITEM ID: 2464306
SCORE: 14.774631 | ITEM NUMBER 2 | ITEM ID: 4485952
SCORE: 13.242099 | ITEM NUMBER 3 | ITEM ID: 1946352
SCORE: 12.291154 | ITEM NUMBER 4 | ITEM ID: 1627380
SCORE: 11.353550 | ITEM NUMBER 5 | ITEM ID: 1636529
SCORE: 10.602282 | ITEM NUMBER 6 | ITEM ID: 635040
---------------
---------------
WORDS: making selection heavy 

and RESULT ITEMS:
SCORE: 13.613966 | ITEM NUMBER 1 | ITEM ID: 1721128
SCORE: 11.927215 | ITEM NUMBER 2 | ITEM ID: 3220250
SCORE: 11.923166 | ITEM NUMBER 3 | ITEM ID: 6023327
SCORE: 11.828643 | ITEM NUMBER 4 | ITEM ID: 4728385
SCORE: 10.997586 | ITEM NUMBER 5 | ITEM ID: 3945800
SCORE: 9.562046 | ITEM NUMBER 6 | ITEM ID: 4019044
SCORE: 9.562046 | ITEM NUMBER 7 | ITEM ID: 4246525
SCORE: 9.562046 | ITEM NUMBER 8 | ITEM ID: 5289073
SCORE: 9.558894 | ITEM NUMBER 9 | ITEM ID: 501823
SCORE: 9.558894 | ITEM NUMBER 10 | ITEM ID: 3742867
SCORE: 9.540808 | ITEM NUMBER 11 | ITEM ID: 3915660
SCORE: 8.182322 | ITEM NUMBER 12 | ITEM ID: 1561265
SCORE: 8.182322 | ITEM NUMBER 13 | ITEM ID: 2355519
SCORE: 8.182322 | ITEM NUMBER 14 | ITEM ID: 2082795
SCORE: 8.170489 | ITEM NUMBER 15 | ITEM ID: 2305469
SCORE: 8.170489 | ITEM NUMBER 16 | ITEM ID: 2681080
SCORE: 8.170489 | ITEM NUMBER 17 | ITEM ID: 4379681
SCORE: 6.684356 | ITEM NUMBER 18 | ITEM ID: 77792
SCORE: 5.142819 | ITEM NUMBER 19 | ITEM ID: 3894089
---------------
---------------
WORDS: challenge achieved carotid 

and RESULT ITEMS:
---------------
---------------
WORDS: genes recommend functions 

and RESULT ITEMS:
SCORE: 14.721889 | ITEM NUMBER 1 | ITEM ID: 3573020
SCORE: 13.566836 | ITEM NUMBER 2 | ITEM ID: 195363
---------------
---------------
WORDS: studying respect find 

and RESULT ITEMS:
SCORE: 13.655915 | ITEM NUMBER 1 | ITEM ID: 845214
SCORE: 13.241079 | ITEM NUMBER 2 | ITEM ID: 822580
SCORE: 13.192544 | ITEM NUMBER 3 | ITEM ID: 1544288
SCORE: 11.821159 | ITEM NUMBER 4 | ITEM ID: 3782369
SCORE: 11.818842 | ITEM NUMBER 5 | ITEM ID: 5015802
SCORE: 11.818108 | ITEM NUMBER 6 | ITEM ID: 848802
SCORE: 11.818108 | ITEM NUMBER 7 | ITEM ID: 1798221
SCORE: 11.818108 | ITEM NUMBER 8 | ITEM ID: 5546883
SCORE: 11.617320 | ITEM NUMBER 9 | ITEM ID: 2036589
SCORE: 10.845503 | ITEM NUMBER 10 | ITEM ID: 3595928
SCORE: 10.822266 | ITEM NUMBER 11 | ITEM ID: 5395932
SCORE: 10.205834 | ITEM NUMBER 12 | ITEM ID: 5675135
SCORE: 9.900474 | ITEM NUMBER 13 | ITEM ID: 339319
SCORE: 9.896511 | ITEM NUMBER 14 | ITEM ID: 2021572
SCORE: 9.477114 | ITEM NUMBER 15 | ITEM ID: 813321
SCORE: 9.477114 | ITEM NUMBER 16 | ITEM ID: 1748735
SCORE: 9.477114 | ITEM NUMBER 17 | ITEM ID: 2534187
SCORE: 9.477114 | ITEM NUMBER 18 | ITEM ID: 5562255
SCORE: 9.474995 | ITEM NUMBER 19 | ITEM ID: 534535
SCORE: 9.474995 | ITEM NUMBER 20 | ITEM ID: 819969
SCORE: 9.474995 | ITEM NUMBER 21 | ITEM ID: 1380197
SCORE: 9.474995 | ITEM NUMBER 22 | ITEM ID: 1376352
SCORE: 9.474995 | ITEM NUMBER 23 | ITEM ID: 1961322
SCORE: 9.474995 | ITEM NUMBER 24 | ITEM ID: 3373928
SCORE: 9.474995 | ITEM NUMBER 25 | ITEM ID: 2481031
SCORE: 9.474575 | ITEM NUMBER 26 | ITEM ID: 809722
SCORE: 9.474575 | ITEM NUMBER 27 | ITEM ID: 1486320
SCORE: 9.474575 | ITEM NUMBER 28 | ITEM ID: 2045174
SCORE: 9.474575 | ITEM NUMBER 29 | ITEM ID: 2506412
SCORE: 9.474575 | ITEM NUMBER 30 | ITEM ID: 2069715
SCORE: 9.474575 | ITEM NUMBER 31 | ITEM ID: 4472184
SCORE: 9.038358 | ITEM NUMBER 32 | ITEM ID: 254763
SCORE: 8.614440 | ITEM NUMBER 33 | ITEM ID: 2393475
SCORE: 8.344290 | ITEM NUMBER 34 | ITEM ID: 550116
SCORE: 8.109691 | ITEM NUMBER 35 | ITEM ID: 425523
SCORE: 8.109691 | ITEM NUMBER 36 | ITEM ID: 1533772
SCORE: 8.109691 | ITEM NUMBER 37 | ITEM ID: 2564463
SCORE: 8.107746 | ITEM NUMBER 38 | ITEM ID: 1422646
SCORE: 8.107746 | ITEM NUMBER 39 | ITEM ID: 2412734
SCORE: 8.107746 | ITEM NUMBER 40 | ITEM ID: 4763166
SCORE: 8.107472 | ITEM NUMBER 41 | ITEM ID: 670443
SCORE: 8.107472 | ITEM NUMBER 42 | ITEM ID: 5013798
SCORE: 6.634731 | ITEM NUMBER 43 | ITEM ID: 2536826
SCORE: 6.119107 | ITEM NUMBER 44 | ITEM ID: 2316329
SCORE: 4.483969 | ITEM NUMBER 45 | ITEM ID: 569728
SCORE: 4.403369 | ITEM NUMBER 46 | ITEM ID: 2312487
---------------
---------------
WORDS: meanings external good 

and RESULT ITEMS:
SCORE: 9.299436 | ITEM NUMBER 1 | ITEM ID: 557683
---------------
---------------
WORDS: mixed modified khorasan 

and RESULT ITEMS:
SCORE: 6.112889 | ITEM NUMBER 1 | ITEM ID: 2486917
---------------
